,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
60,Ride Out,Kid Ink,spotify:track:7wrAJ6oRbiUbFYNn2yWqeY,0.696,0.801,5,-5.641,0,0.0952,0.0469,0,0.502,0.536,93.003,audio_features,7wrAJ6oRbiUbFYNn2yWqeY,spotify:track:7wrAJ6oRbiUbFYNn2yWqeY,https://api.spotify.com/v1/tracks/7wrAJ6oRbiUbFYNn2yWqeY,https://api.spotify.com/v1/audio-analysis/7wrAJ6oRbiUbFYNn2yWqeY,211909,4
61,Can't Stop,Red Hot Chili Peppers,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4
62,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,0.381,0.894,7,-8.638,1,0.037,0.0258,0,0.0251,0.797,205.528,audio_features,2oSpQ7QtIKTNFfA08Cy0ku,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,https://api.spotify.com/v1/tracks/2oSpQ7QtIKTNFfA08Cy0ku,https://api.spotify.com/v1/audio-analysis/2oSpQ7QtIKTNFfA08Cy0ku,246933,4
63,Coming Home,Diddy - Dirty Money,spotify:track:568BqBOqxp0xyv93dmjv3Q,0.361,0.831,7,-1.944,1,0.198,0.147,0,0.244,0.24,168.617,audio_features,568BqBOqxp0xyv93dmjv3Q,spotify:track:568BqBOqxp0xyv93dmjv3Q,https://api.spotify.com/v1/tracks/568BqBOqxp0xyv93dmjv3Q,https://api.spotify.com/v1/audio-analysis/568BqBOqxp0xyv93dmjv3Q,238773,4
64,In Too Deep,Sum 41,spotify:track:1HNE2PX70ztbEl6MLxrpNL,0.568,0.844,9,-5.875,1,0.0505,0.000189,0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4
65,The Monster,Eminem,spotify:track:48RrDBpOSSl1aLVCalGl5C,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,audio_features,48RrDBpOSSl1aLVCalGl5C,spotify:track:48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,250189,4
66,Stan,Eminem,spotify:track:3UmaczJpikHgJFyBTAJVoz,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107,4
67,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,spotify:track:1v7L65Lzy0j0vdpRjJewt1,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,audio_features,1v7L65Lzy0j0vdpRjJewt1,spotify:track:1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/tracks/1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/audio-analysis/1v7L65Lzy0j0vdpRjJewt1,322227,4
68,Final Song,MØ,spotify:track:4qqArAiTPueDxIp7cf87h7,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,audio_features,4qqArAiTPueDxIp7cf87h7,spotify:track:4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/tracks/4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7,235827,4
69,Don't Go (feat. Josh Kumra) - Radio Edit,Wretch 32,spotify:track:3vABxyjZY7jSIrTHAZLIaD,0.687,0.797,7,-6.362,0,0.186,0.135,0,0.234,0.486,98.994,audio_features,3vABxyjZY7jSIrTHAZLIaD,spotify:track:3vABxyjZY7jSIrTHAZLIaD,https://api.spotify.com/v1/tracks/3vABxyjZY7jSIrTHAZLIaD,https://api.spotify.com/v1/audio-analysis/3vABxyjZY7jSIrTHAZLIaD,237960,4
70,Hey Jude,The Beatles,spotify:track:1eT2CjXwFXNx6oY5ydvzKU,0.462,0.632,5,-7.438,1,0.0248,0.091,0,0.397,0.585,74.268,audio_features,1eT2CjXwFXNx6oY5ydvzKU,spotify:track:1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/tracks/1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/audio-analysis/1eT2CjXwFXNx6oY5ydvzKU,238854,4
71,Chasing Cars,Snow Patrol,spotify:track:5GuZz08qie5efPtqsQFsdT,0.559,0.603,9,-4.594,1,0.0275,0.208,3.71e-05,0.105,0.104,104.005,audio_features,5GuZz08qie5efPtqsQFsdT,spotify:track:5GuZz08qie5efPtqsQFsdT,https://api.spotify.com/v1/tracks/5GuZz08qie5efPtqsQFsdT,https://api.spotify.com/v1/audio-analysis/5GuZz08qie5efPtqsQFsdT,265507,4
72,In The Morning,Razorlight,spotify:track:64IcdRqfcN5rwqSqJpQDDe,0.616,0.855,4,-3.495,0,0.042,0.00379,0.000863,0.318,0.686,124.191,audio_features,64IcdRqfcN5rwqSqJpQDDe,spotify:track:64IcdRqfcN5rwqSqJpQDDe,https://api.spotify.com/v1/tracks/64IcdRqfcN5rwqSqJpQDDe,https://api.spotify.com/v1/audio-analysis/64IcdRqfcN5rwqSqJpQDDe,222453,4
73,Goodbye Mr A,The Hoosiers,spotify:track:4spfRBAAdrMKR35lZWrgYF,0.468,0.841,4,-3.263,1,0.0294,0.085,0.00195,0.187,0.574,185.966,audio_features,4spfRBAAdrMKR35lZWrgYF,spotify:track:4spfRBAAdrMKR35lZWrgYF,https://api.spotify.com/v1/tracks/4spfRBAAdrMKR35lZWrgYF,https://api.spotify.com/v1/audio-analysis/4spfRBAAdrMKR35lZWrgYF,266813,4
74,Elvis Ain't Dead,Scouting For Girls,spotify:track:3G6SMlksLlVjC17npbXQCA,0.527,0.735,8,-3.24,1,0.0498,0.0158,0,0.103,0.711,155.126,audio_features,3G6SMlksLlVjC17npbXQCA,spotify:track:3G6SMlksLlVjC17npbXQCA,https://api.spotify.com/v1/tracks/3G6SMlksLlVjC17npbXQCA,https://api.spotify.com/v1/audio-analysis/3G6SMlksLlVjC17npbXQCA,229893,4
75,Have A Nice Day,Stereophonics,spotify:track:6JWddKPdqvDc2WkPEi9grC,0.508,0.826,1,-4.088,0,0.0405,0.018,0,0.28,0.404,120.854,audio_features,6JWddKPdqvDc2WkPEi9grC,spotify:track:6JWddKPdqvDc2WkPEi9grC,https://api.spotify.com/v1/tracks/6JWddKPdqvDc2WkPEi9grC,https://api.spotify.com/v1/audio-analysis/6JWddKPdqvDc2WkPEi9grC,205067,4
76,Eyes Shut,Years & Years,spotify:track:2xzzSkFGtf0w5ZATRYa1Tg,0.593,0.671,0,-6.956,1,0.0409,0.54,0,0.123,0.195,97.935,audio_features,2xzzSkFGtf0w5ZATRYa1Tg,spotify:track:2xzzSkFGtf0w5ZATRYa1Tg,https://api.spotify.com/v1/tracks/2xzzSkFGtf0w5ZATRYa1Tg,https://api.spotify.com/v1/audio-analysis/2xzzSkFGtf0w5ZATRYa1Tg,198227,4
77,Let Me Love You,DJ Snake,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
78,Centuries,Fall Out Boy,spotify:track:04aAxqtGp5pv12UXAg4pkq,0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,audio_features,04aAxqtGp5pv12UXAg4pkq,spotify:track:04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,228360,4
79,Closer,The Chainsmokers,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
80,Heartbeat,Scouting For Girls,spotify:track:17leTzpwQBLeqJRYzhJKbi,0.571,0.841,2,-3.822,1,0.0579,0.0625,0,0.105,0.861,155.113,audio_features,17leTzpwQBLeqJRYzhJKbi,spotify:track:17leTzpwQBLeqJRYzhJKbi,https://api.spotify.com/v1/tracks/17leTzpwQBLeqJRYzhJKbi,https://api.spotify.com/v1/audio-analysis/17leTzpwQBLeqJRYzhJKbi,175907,4
81,When The Sun Goes Down,Arctic Monkeys,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,0.348,0.875,11,-4.758,0,0.199,0.0341,0,0.117,0.407,169.152,audio_features,2zzLRQ78kKfPTx8FJQCdC2,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/tracks/2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/audio-analysis/2zzLRQ78kKfPTx8FJQCdC2,202133,4
82,Heathens,Twenty One Pilots,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
83,Californication,Red Hot Chili Peppers,spotify:track:48UPSzbZjgc449aqz8bxox,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,audio_features,48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,329733,4
84,Shiny Happy People,R.E.M.,spotify:track:1v2zyAJrChw5JnfafSkwkJ,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,audio_features,1v2zyAJrChw5JnfafSkwkJ,spotify:track:1v2zyAJrChw5JnfafSkwkJ,https://api.spotify.com/v1/tracks/1v2zyAJrChw5JnfafSkwkJ,https://api.spotify.com/v1/audio-analysis/1v2zyAJrChw5JnfafSkwkJ,225787,4
85,Losing My Religion,R.E.M.,spotify:track:31AOj9sFz2gM0O3hMARRBx,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
86,How to Save a Life,The Fray,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,audio_features,5fVZC9GiM4e8vu99W0Xf6J,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533,4
87,When You Were Young,The Killers,spotify:track:70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,audio_features,70wYA8oYHoMzhRRkARoMhU,spotify:track:70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/tracks/70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/audio-analysis/70wYA8oYHoMzhRRkARoMhU,220427,4
88,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
89,When the Beat Drops Out,Marlon Roudette,spotify:track:4c24laIQGNc7QTICHZZKOq,0.624,0.657,5,-7.664,0,0.0476,0.222,0,0.121,0.323,109.089,audio_features,4c24laIQGNc7QTICHZZKOq,spotify:track:4c24laIQGNc7QTICHZZKOq,https://api.spotify.com/v1/tracks/4c24laIQGNc7QTICHZZKOq,https://api.spotify.com/v1/audio-analysis/4c24laIQGNc7QTICHZZKOq,204427,4
90,Love Yourself,Justin Bieber,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,audio_features,50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,233720,4
91,Sorry,Justin Bieber,spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
92,What Do You Mean?,Justin Bieber,spotify:track:4B0JvthVoAAuygILe3n4Bs,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,audio_features,4B0JvthVoAAuygILe3n4Bs,spotify:track:4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,205680,4
93,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,spotify:track:4dASQiO1Eoo3RJvt74FtXB,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,audio_features,4dASQiO1Eoo3RJvt74FtXB,spotify:track:4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB,243491,4
94,Let Me Hold You (Turn Me On),Cheat Codes,spotify:track:4xhyvLnqhupa5rXLGvl815,0.681,0.774,1,-3.167,0,0.0787,0.0992,0,0.35,0.267,102.924,audio_features,4xhyvLnqhupa5rXLGvl815,spotify:track:4xhyvLnqhupa5rXLGvl815,https://api.spotify.com/v1/tracks/4xhyvLnqhupa5rXLGvl815,https://api.spotify.com/v1/audio-analysis/4xhyvLnqhupa5rXLGvl815,162425,4
95,Starving,Hailee Steinfeld,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.728,0.616,4,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962,audio_features,4Ce37cRWvM1vIGGynKcs22,spotify:track:4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,181880,4
96,Sunshine - Radio Edit,TIEKS,spotify:track:51MsIjtqDtQa36mYh1VaqZ,0.613,0.822,4,-3.995,1,0.0398,0.183,0,0.478,0.576,116.981,audio_features,51MsIjtqDtQa36mYh1VaqZ,spotify:track:51MsIjtqDtQa36mYh1VaqZ,https://api.spotify.com/v1/tracks/51MsIjtqDtQa36mYh1VaqZ,https://api.spotify.com/v1/audio-analysis/51MsIjtqDtQa36mYh1VaqZ,180647,4
97,Ride,Twenty One Pilots,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4
98,Fast Car,Jonas Blue,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,0.672,0.578,9,-6.621,1,0.0569,0.469,0,0.312,0.548,113.945,audio_features,1SN1vSPsr4V4tIUTR3s8YW,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/tracks/1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/audio-analysis/1SN1vSPsr4V4tIUTR3s8YW,212424,4
99,Waste A Moment,Kings of Leon,spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0,0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,audio_features,5LlsD7LdSMkGV4Iu0a2Zq0,spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0,https://api.spotify.com/v1/tracks/5LlsD7LdSMkGV4Iu0a2Zq0,https://api.spotify.com/v1/audio-analysis/5LlsD7LdSMkGV4Iu0a2Zq0,183093,4
100,Counting Stars,OneRepublic,spotify:track:1QzFhzIOW7CyRJLpmq5CM0,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,audio_features,1QzFhzIOW7CyRJLpmq5CM0,spotify:track:1QzFhzIOW7CyRJLpmq5CM0,https://api.spotify.com/v1/tracks/1QzFhzIOW7CyRJLpmq5CM0,https://api.spotify.com/v1/audio-analysis/1QzFhzIOW7CyRJLpmq5CM0,257387,4
101,All The Right Moves,OneRepublic,spotify:track:5XRHGXut00SrJUFmcn2lQF,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,audio_features,5XRHGXut00SrJUFmcn2lQF,spotify:track:5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF,238000,4
102,Love Runs Out,OneRepublic,spotify:track:3cOO5IQtOYs7huq4Z6lYfr,0.715,0.931,7,-3.793,1,0.0565,0.171,0,0.0757,0.742,120.025,audio_features,3cOO5IQtOYs7huq4Z6lYfr,spotify:track:3cOO5IQtOYs7huq4Z6lYfr,https://api.spotify.com/v1/tracks/3cOO5IQtOYs7huq4Z6lYfr,https://api.spotify.com/v1/audio-analysis/3cOO5IQtOYs7huq4Z6lYfr,224853,4
103,Stole the Show,Kygo,spotify:track:5masKPHeAOVNgxdLebIcK7,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,audio_features,5masKPHeAOVNgxdLebIcK7,spotify:track:5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/tracks/5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/audio-analysis/5masKPHeAOVNgxdLebIcK7,223187,4
104,Let It Go,James Bay,spotify:track:40EB7ABUO6MoWMUwPKptJ7,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,audio_features,40EB7ABUO6MoWMUwPKptJ7,spotify:track:40EB7ABUO6MoWMUwPKptJ7,https://api.spotify.com/v1/tracks/40EB7ABUO6MoWMUwPKptJ7,https://api.spotify.com/v1/audio-analysis/40EB7ABUO6MoWMUwPKptJ7,260533,4
105,Hold Back The River,James Bay,spotify:track:72FNf7DAlWLmuHiLTBcNHY,0.715,0.715,5,-7.364,1,0.0904,0.0526,0,0.0936,0.506,134.923,audio_features,72FNf7DAlWLmuHiLTBcNHY,spotify:track:72FNf7DAlWLmuHiLTBcNHY,https://api.spotify.com/v1/tracks/72FNf7DAlWLmuHiLTBcNHY,https://api.spotify.com/v1/audio-analysis/72FNf7DAlWLmuHiLTBcNHY,238747,4
106,My Way,Calvin Harris,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4
107,Is This Love - Remix,Bob Marley & The Wailers,spotify:track:1G8yVHxDLlEjDAt02Dfbmi,0.813,0.686,6,-7.593,0,0.0352,0.034,0.00636,0.293,0.301,121.981,audio_features,1G8yVHxDLlEjDAt02Dfbmi,spotify:track:1G8yVHxDLlEjDAt02Dfbmi,https://api.spotify.com/v1/tracks/1G8yVHxDLlEjDAt02Dfbmi,https://api.spotify.com/v1/audio-analysis/1G8yVHxDLlEjDAt02Dfbmi,199656,4
108,Untouchable,Tritonal,spotify:track:05dL7chWJaVjMJnGO1YCKk,0.542,0.795,7,-3.131,1,0.0379,0.0664,2.89e-06,0.313,0.251,128.959,audio_features,05dL7chWJaVjMJnGO1YCKk,spotify:track:05dL7chWJaVjMJnGO1YCKk,https://api.spotify.com/v1/tracks/05dL7chWJaVjMJnGO1YCKk,https://api.spotify.com/v1/audio-analysis/05dL7chWJaVjMJnGO1YCKk,228837,4
109,Dying for You (feat. Alex Aris) - Radio Edit,Otto Knows,spotify:track:59A6lBd9QmcD8rQTZPj1xD,0.686,0.582,10,-6.088,1,0.0371,0.489,8.09e-06,0.082,0.437,121.97,audio_features,59A6lBd9QmcD8rQTZPj1xD,spotify:track:59A6lBd9QmcD8rQTZPj1xD,https://api.spotify.com/v1/tracks/59A6lBd9QmcD8rQTZPj1xD,https://api.spotify.com/v1/audio-analysis/59A6lBd9QmcD8rQTZPj1xD,198971,4
110,Africa,TOTO,spotify:track:2374M0fQpWi3dLnB54qaLX,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
111,Stronger,Kanye West,spotify:track:4fzsfWzRhPawzqhX8Qt9F3,0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,audio_features,4fzsfWzRhPawzqhX8Qt9F3,spotify:track:4fzsfWzRhPawzqhX8Qt9F3,https://api.spotify.com/v1/tracks/4fzsfWzRhPawzqhX8Qt9F3,https://api.spotify.com/v1/audio-analysis/4fzsfWzRhPawzqhX8Qt9F3,311867,4
112,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,spotify:track:0vbtURX4qv1l7besfwmnD8,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,audio_features,0vbtURX4qv1l7besfwmnD8,spotify:track:0vbtURX4qv1l7besfwmnD8,https://api.spotify.com/v1/tracks/0vbtURX4qv1l7besfwmnD8,https://api.spotify.com/v1/audio-analysis/0vbtURX4qv1l7besfwmnD8,197933,4
113,Basket Case,Green Day,spotify:track:6L89mwZXSOwYl76YXfX13s,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,audio_features,6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/audio-analysis/6L89mwZXSOwYl76YXfX13s,181533,4
114,Stick Around,Akon,spotify:track:1SZ5EEmCQ03fRAHnFNYW8N,0.71,0.728,0,-6.74,1,0.0243,0.0215,2.75e-06,0.506,0.254,105.006,audio_features,1SZ5EEmCQ03fRAHnFNYW8N,spotify:track:1SZ5EEmCQ03fRAHnFNYW8N,https://api.spotify.com/v1/tracks/1SZ5EEmCQ03fRAHnFNYW8N,https://api.spotify.com/v1/audio-analysis/1SZ5EEmCQ03fRAHnFNYW8N,210286,4
115,Summer,Calvin Harris,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4
116,Still Breathing,Green Day,spotify:track:19YmvsVCetCBeVj6O2mljR,0.54,0.902,1,-3.577,1,0.0442,0.0142,0,0.0756,0.692,75.033,audio_features,19YmvsVCetCBeVj6O2mljR,spotify:track:19YmvsVCetCBeVj6O2mljR,https://api.spotify.com/v1/tracks/19YmvsVCetCBeVj6O2mljR,https://api.spotify.com/v1/audio-analysis/19YmvsVCetCBeVj6O2mljR,224760,4
117,Ni**as In Paris,JAY-Z,spotify:track:4Li2WHPkuyCdtmokzW2007,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,audio_features,4Li2WHPkuyCdtmokzW2007,spotify:track:4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/audio-analysis/4Li2WHPkuyCdtmokzW2007,219333,4
118,21 Guns,Green Day,spotify:track:64yrDBpcdwEdNY9loyEGbX,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,audio_features,64yrDBpcdwEdNY9loyEGbX,spotify:track:64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,321093,4
119,Boulevard of Broken Dreams,Green Day,spotify:track:2r71v6czjEkmTdgdytm6nh,0.486,0.685,8,-3.659,1,0.0303,0.00312,2.1e-05,0.0429,0.544,167.066,audio_features,2r71v6czjEkmTdgdytm6nh,spotify:track:2r71v6czjEkmTdgdytm6nh,https://api.spotify.com/v1/tracks/2r71v6czjEkmTdgdytm6nh,https://api.spotify.com/v1/audio-analysis/2r71v6czjEkmTdgdytm6nh,260760,4
